altitude_m,ambient_temp_c,pressure_kpa,load_current_a,vibration_g,operating_hours,internal_temp_c,dielectric_margin,health_status
6097.5,-19.1,46.55,6.1,1.39,4238.6,-4.3,28.92,1
5465.0,31.3,50.75,23.33,3.83,1938.5,124.2,15.23,2
4683.3,-35.3,56.35,42.77,2.7,2683.6,170.9,10.68,2
4786.0,5.2,55.58,31.56,0.43,3248.2,140.8,13.37,2
3270.3,-35.7,67.73,16.03,1.9,1745.6,11.9,26.02,2
6026.0,27.0,47.01,22.2,4.44,1477.0,117.1,14.6,2
4667.6,-0.3,56.46,35.92,3.8,2381.5,161.0,12.3,2
4873.9,10.2,54.94,48.72,1.68,1082.3,260.7,9.36,0
5670.1,22.4,49.35,44.87,4.7,1428.2,257.9,8.99,2
2144.4,-28.7,78.08,18.44,0.48,319.8,25.2,27.46,1
5342.4,-37.1,51.59,49.91,4.81,1526.8,230.3,8.61,2
1671.4,25.9,82.79,2.17,1.3,1610.3,28.5,68.04,0
2572.1,-16.4,74.01,3.33,0.14,4809.5,-11.3,55.54,0
2513.7,-30.3,74.55,41.54,2.23,2952.7,141.7,14.46,2
6371.2,-4.9,44.83,11.57,1.86,3939.0,32.2,20.78,1
5639.2,4.9,49.56,4.92,2.74,236.4,15.5,33.23,0
4707.0,-37.7,56.17,13.38,4.0,541.6,2.9,24.02,2
4862.3,-19.4,55.02,22.45,4.23,4074.5,65.2,16.95,2
3872.4,-37.5,62.67,37.07,2.07,3121.5,122.4,13.32,2
6182.5,-8.5,46.01,31.97,2.21,963.0,143.3,10.96,2
3477.6,27.1,65.95,13.41,0.83,2029.9,64.7,28.18,1
2783.1,33.7,72.06,26.16,0.33,2698.0,125.3,19.93,2
1478.2,7.8,84.78,46.46,3.24,4219.6,196.4,15.02,2
5217.2,-27.9,52.47,41.12,0.42,311.5,174.3,10.26,2
4906.7,27.9,54.7,17.51,3.7,2987.6,87.9,19.88,1
2806.1,-1.3,71.85,49.15,2.74,3588.0,220.5,12.15,2
651.2,-28.5,93.74,36.01,1.07,4889.7,97.1,20.37,1
5534.0,29.1,50.27,5.0,2.74,4037.7,39.9,33.52,2
568.5,16.8,94.68,3.69,1.0,1388.4,22.0,69.17,0
4722.2,14.9,56.06,10.08,2.25,3550.8,42.2,27.91,1
6321.5,13.2,45.14,36.94,4.02,3818.8,200.7,9.62,2
3126.0,-25.0,68.99,10.82,2.36,3651.4,2.2,33.14,0
1909.8,-24.2,80.39,26.55,0.83,4102.5,64.4,21.99,1
4729.2,11.6,56.0,6.48,3.65,4519.6,26.3,33.99,0
5402.8,-23.5,51.18,46.2,1.02,501.2,217.4,9.11,2
3778.6,-7.1,63.44,18.51,3.72,532.8,53.0,22.25,1
6302.2,18.7,45.26,45.59,2.45,3984.0,270.1,8.14,2
810.0,18.8,91.97,47.35,2.32,1269.3,204.8,16.03,2
3528.8,-6.0,65.52,2.29,4.27,302.1,-2.8,53.29,1
4810.7,19.4,55.4,24.28,3.57,2012.1,113.5,16.16,2
5675.8,22.9,49.32,3.18,0.26,4101.2,28.7,37.41,0
1575.5,9.1,83.78,45.62,1.55,641.6,194.1,15.06,2
5300.0,-22.9,51.89,26.88,4.37,3362.5,89.3,14.07,2
3816.2,-19.4,63.13,5.6,0.19,28.0,-8.2,40.48,0
2879.3,-16.4,71.19,7.29,2.77,557.6,-1.0,41.17,0
1290.3,-31.2,86.75,20.41,3.67,1760.7,27.7,28.53,2
5691.8,-19.5,49.21,47.13,3.15,427.2,233.2,8.61,2
1443.6,-24.3,85.14,35.26,3.83,4231.0,103.7,18.81,1
2358.7,-5.9,76.02,43.65,3.66,4321.7,176.7,14.17,2
2240.3,28.1,77.15,19.59,3.49,3780.3,87.2,26.07,1
5728.5,-32.2,48.96,4.07,4.13,1220.0,-23.9,34.79,2
4536.2,14.0,57.45,48.77,3.26,2621.0,259.3,9.78,2
5280.1,11.5,52.03,2.82,2.07,929.1,16.3,40.57,0
2002.8,-32.8,79.47,47.49,2.41,1413.6,168.1,13.82,2
4249.2,29.2,59.66,19.7,3.61,2584.9,96.8,20.09,1
3930.5,2.6,62.2,2.48,4.39,3677.7,6.3,49.82,1
5497.0,-12.7,50.53,35.08,1.43,482.3,152.2,11.21,2
5936.5,16.7,47.59,49.07,1.78,1490.5,288.6,8.06,2
572.9,-20.7,94.63,48.35,4.66,4633.8,168.1,16.22,2
4544.1,12.0,57.39,9.72,2.93,2151.3,37.7,29.1,1
811.0,-37.0,91.95,10.7,0.98,4695.0,-13.8,44.42,2
3793.2,23.0,63.32,29.15,3.35,4957.1,136.6,16.18,2
2225.8,-6.4,77.29,32.59,4.95,2638.0,113.9,18.15,2
2340.7,7.8,76.19,37.49,4.13,1447.3,155.2,16.04,2
2617.8,-23.4,73.58,10.69,3.75,3956.0,2.5,35.56,0
4227.8,10.8,59.83,48.03,1.12,805.0,246.1,10.31,2
2504.3,17.9,74.64,32.66,4.39,1267.7,140.7,17.5,2
4896.2,-4.5,54.77,42.66,2.68,3926.6,203.8,10.4,2
2927.2,6.3,70.76,27.92,4.46,2173.9,107.6,18.66,2
910.1,-5.8,90.86,21.89,1.72,1015.7,57.8,28.5,2
5202.6,27.1,52.57,48.9,0.4,3259.1,284.5,8.93,2
2214.5,-2.7,77.4,29.94,2.43,3666.5,104.1,19.38,1
3096.6,23.1,69.25,43.61,1.42,634.1,214.2,12.92,2
4612.7,20.1,56.88,47.76,3.6,1392.1,259.5,9.85,2
2494.7,-9.2,74.73,34.42,4.79,1114.2,122.8,16.83,2
839.5,-22.7,91.64,28.35,3.49,1905.5,68.1,23.9,1
2743.5,-9.5,72.43,2.17,4.45,3819.6,-6.7,59.52,1
6166.7,22.0,46.11,3.92,2.32,3571.4,30.0,33.12,0
4350.4,-22.9,58.88,11.64,3.88,3316.0,9.7,27.21,1
4528.9,-0.7,57.51,10.93,4.23,41.4,29.5,27.48,1
4293.7,20.5,59.32,14.23,3.58,719.3,63.5,24.48,1
1694.0,-13.5,82.56,16.64,2.59,1124.3,31.9,31.0,0
3010.0,8.2,70.02,19.28,3.17,1367.1,68.8,23.91,1
5005.6,-21.6,53.98,22.19,3.53,740.7,62.4,16.77,2
1108.2,-31.8,88.7,6.75,1.34,2057.5,-19.4,52.97,2
2167.1,19.6,77.86,4.03,4.07,385.2,26.0,55.48,1
2157.9,-32.6,77.95,34.35,4.76,3752.6,96.3,17.58,2
3092.1,-19.6,69.29,27.79,2.38,3940.7,82.0,18.33,1
6382.2,24.1,44.76,23.32,3.54,2875.6,123.1,13.43,2
905.0,-14.0,90.91,32.45,3.71,457.6,96.2,21.42,1
3612.2,33.0,64.82,41.73,3.35,4451.5,218.6,12.53,2
1576.2,33.5,83.77,22.53,2.78,4828.5,102.4,25.75,1
6324.1,-19.9,45.12,32.77,4.42,1019.8,138.8,10.55,2
1179.8,-36.9,87.93,47.77,2.3,3526.2,155.7,15.22,2
2921.6,12.9,70.81,42.3,0.4,4211.3,193.9,13.54,2
4927.3,-6.2,54.55,22.45,4.24,2703.8,78.8,16.81,2
4727.3,-32.4,56.02,32.95,3.4,1623.4,111.0,13.04,2
3036.4,13.1,69.78,10.5,4.26,2398.0,39.0,34.04,1
2579.1,-37.7,73.94,28.91,0.78,2566.2,66.3,19.01,2
2885.7,25.3,71.13,49.1,0.25,2009.2,247.8,12.04,2
2085.7,-29.6,78.65,26.88,4.68,4649.9,61.4,21.33,1
1732.0,-30.5,82.18,46.53,0.82,3722.0,161.6,14.54,2
3398.2,-26.8,66.63,21.55,4.07,1214.1,45.8,21.12,1
2111.2,32.0,78.4,49.94,4.13,2931.9,249.1,13.08,2
2224.8,12.0,77.3,29.8,3.57,3446.6,118.1,19.42,2
4440.5,20.1,58.18,4.03,0.74,709.4,27.5,41.47,0
6311.2,-10.2,45.2,30.16,3.37,1798.5,131.0,11.25,2
4121.8,-14.8,60.67,15.18,4.46,4528.7,31.8,24.09,1
961.9,-22.4,90.29,3.56,2.19,2840.2,-17.4,66.59,0
953.5,-4.0,90.38,41.4,2.13,1092.8,151.5,17.58,2
6208.5,1.4,45.85,15.24,2.27,622.7,55.2,18.17,1
2283.7,7.4,76.73,40.23,0.5,2596.0,169.5,15.28,2
1052.4,-20.7,89.3,15.83,4.47,2743.0,20.0,34.57,1
4094.3,31.1,60.89,11.33,4.36,1678.7,62.0,28.55,1
4241.9,-27.3,59.72,48.75,4.99,3155.8,213.2,10.17,2
4391.0,32.4,58.56,19.36,2.97,352.7,99.1,19.95,1
2104.4,-38.9,78.47,30.87,3.78,734.2,71.7,19.2,2
590.7,-3.9,94.43,31.28,1.09,2735.9,98.8,22.88,1
6290.1,-15.0,45.33,28.9,3.37,318.5,117.8,11.65,2
2005.4,-6.3,79.44,45.91,3.28,4405.7,185.3,14.21,2
4556.2,2.8,57.3,34.37,4.52,719.3,153.3,12.91,2
4739.8,-7.3,55.93,21.38,4.17,3372.9,71.0,17.82,0
4160.0,-8.9,60.37,43.39,4.7,1962.1,194.3,11.31,2
2377.4,15.0,75.84,10.69,4.36,2004.9,40.5,36.65,1
2126.6,11.4,78.25,28.12,4.36,3826.8,108.7,20.53,2
4086.0,22.5,60.95,47.63,0.41,2502.3,252.9,10.58,2
5696.6,-21.3,49.18,32.02,4.25,3631.0,125.9,11.7,2
6180.4,5.7,46.03,41.21,3.08,2530.9,222.2,8.99,2
1135.4,3.9,88.41,33.37,1.96,2968.6,120.1,20.38,2
1429.0,-12.3,85.3,42.29,0.38,3806.0,152.6,16.31,2
6168.4,-3.5,46.1,47.34,3.42,3040.5,259.1,8.04,2
4919.2,-16.5,54.61,15.1,1.71,3081.9,32.3,21.76,1
5798.0,-29.4,48.5,10.14,2.39,3948.2,0.3,24.08,1
1715.8,-24.0,82.34,25.23,3.44,4745.9,57.5,23.37,1
4025.5,-32.1,61.44,35.69,4.57,1889.8,121.1,13.45,2
4706.8,11.2,56.17,12.91,4.14,2889.8,49.8,24.52,1
4580.7,9.6,57.12,2.2,2.31,440.5,12.8,46.83,0
2948.9,31.3,70.57,18.46,2.0,1800.4,88.1,24.79,1
592.4,14.7,94.41,48.51,1.27,2066.1,204.6,16.14,2
3997.6,-36.1,61.66,35.36,1.92,4177.8,114.9,13.59,2
2018.6,26.3,79.31,21.26,0.64,2571.8,91.6,25.37,1
3201.5,24.7,68.33,11.24,4.86,3658.0,53.5,32.17,1
6245.5,-6.8,45.61,19.09,2.91,104.8,67.3,15.68,2
2894.2,3.9,71.06,10.15,0.73,2327.8,28.4,35.26,0
5538.8,33.2,50.24,7.1,1.83,4507.6,50.9,29.38,1
1631.2,-0.1,83.2,45.52,2.78,1129.3,185.0,14.99,2
4534.8,27.9,57.46,49.89,2.71,167.3,281.1,9.6,2
6362.0,-33.8,44.89,9.88,0.27,2172.7,-4.1,22.58,2
1111.4,-25.7,88.67,4.62,4.76,3525.1,-18.4,60.66,1
549.9,-6.9,94.89,17.83,1.45,2277.8,39.7,34.1,0
3101.5,3.9,69.21,24.16,0.18,2305.3,87.5,20.26,1
1055.8,21.2,89.27,11.83,0.47,3352.3,48.3,40.89,0
4990.3,34.1,54.09,16.47,2.94,1279.4,89.4,20.44,1
5987.3,-10.8,47.26,11.64,0.78,3761.9,25.6,21.84,1
3104.1,-36.4,69.19,39.16,0.3,774.0,128.0,14.07,2
2052.3,20.1,78.98,36.2,1.96,1984.8,157.9,17.09,2
3106.4,5.3,69.16,32.48,3.15,3283.5,131.9,16.28,2
4840.7,-25.1,55.18,20.59,0.65,4143.6,49.7,18.04,1
554.3,-2.9,94.84,45.63,1.64,3959.7,171.1,17.05,2
4036.7,15.7,61.35,48.54,2.15,3611.2,251.5,10.48,2
4179.8,17.8,60.21,10.33,0.88,1801.9,45.1,29.61,1
4326.1,-2.5,59.07,12.7,2.58,620.3,34.3,26.01,1
1952.1,-17.1,79.97,27.23,0.52,1092.0,74.8,21.48,1
4784.3,33.0,55.6,6.38,0.33,4325.5,47.5,33.94,0
1048.3,9.8,89.35,22.95,2.65,4288.1,78.2,27.12,1
1695.6,-9.4,82.55,29.93,1.31,4758.3,93.9,20.67,1
5764.8,-19.0,48.72,27.06,0.57,389.2,97.8,13.15,2
4932.3,14.8,54.51,17.88,2.18,2688.7,76.7,19.55,1
582.5,-21.8,94.52,28.04,4.58,3246.9,66.3,24.85,1
1990.3,-27.1,79.59,48.02,3.65,3556.2,176.8,13.72,2
1786.4,-0.3,81.63,11.89,4.1,3222.9,28.3,37.29,1
2124.8,-18.3,78.27,33.43,4.37,3852.4,105.6,18.02,2
1985.4,7.2,79.64,4.08,4.87,1803.8,13.6,56.55,1
875.2,-31.2,91.24,5.19,3.84,905.4,-22.7,60.08,2
3253.6,9.1,67.88,28.49,3.08,1030.9,115.4,17.64,2
4896.4,-18.8,54.77,7.04,1.89,69.8,-2.0,32.15,0
4140.4,-40.0,60.52,3.07,0.99,1758.1,-35.0,46.3,2
4537.2,-30.5,57.45,10.23,3.46,467.8,-2.9,28.39,2
986.9,30.0,90.02,29.11,4.98,1614.2,125.2,23.01,2
6208.9,25.1,45.84,35.76,2.39,3144.8,202.9,10.02,2
5531.0,-22.5,50.3,11.72,3.65,4473.4,13.1,23.16,1
5330.5,18.4,51.68,34.08,2.53,4199.6,175.0,11.72,2
5437.9,5.6,50.93,10.76,2.22,1270.8,37.0,24.54,1
6096.3,32.8,46.56,31.45,2.11,679.1,180.2,11.23,1
3765.5,-12.0,63.55,21.77,2.57,973.4,63.4,20.0,1
1701.7,11.1,82.48,33.38,1.9,4855.2,131.5,19.01,2
4200.7,-35.2,60.04,49.76,3.77,2751.9,211.6,10.05,2
4957.3,-10.3,54.33,47.02,4.38,920.7,229.4,9.53,2
4927.5,32.3,54.55,2.21,4.43,4205.3,35.6,44.69,1
3628.7,0.4,64.68,44.5,1.22,1982.0,203.8,11.87,2
910.8,-18.4,90.85,5.19,4.49,4497.1,-9.9,59.8,1
2726.7,-31.0,72.58,47.75,1.77,1310.8,180.9,12.57,2
6024.6,12.8,47.02,15.53,1.62,1972.2,67.4,18.42,1
4006.7,8.4,61.59,20.34,3.66,2529.7,78.0,20.3,1
3730.0,-12.0,63.84,6.4,1.59,4464.2,1.6,38.93,0
2113.1,31.3,78.38,7.39,0.36,4345.1,46.3,45.08,0
2710.7,-38.3,72.73,36.88,1.93,2876.0,109.1,15.51,2
5872.1,-17.2,48.01,47.33,3.64,1116.7,240.1,8.38,2
4498.8,29.1,57.74,31.32,1.7,2022.8,160.7,13.97,2
5224.3,-15.9,52.42,36.36,3.18,4878.4,154.3,11.31,2
3226.1,-21.1,68.12,38.57,3.33,3042.8,141.2,14.02,2
4281.5,0.1,59.41,14.62,3.7,3907.7,44.7,24.14,1
1990.3,21.8,79.59,4.17,4.5,2254.8,28.5,56.16,1
4732.8,-32.3,55.98,2.09,2.22,2664.7,-29.2,46.3,2
3065.6,30.7,69.53,18.83,0.92,2150.5,89.6,24.11,1
3155.3,19.6,68.74,13.59,1.66,3517.6,57.1,29.14,1
4395.9,-26.4,58.53,4.99,2.22,4258.8,-16.4,39.04,0
6117.7,13.4,46.42,10.62,3.6,2541.7,45.7,22.52,1
884.0,-11.1,91.15,7.98,0.16,2409.5,4.3,50.7,0
5448.5,-9.8,50.86,45.91,1.65,1708.0,229.8,9.1,2
2254.3,18.7,77.02,8.73,3.92,893.7,37.8,41.11,1
3163.5,32.2,68.66,27.81,3.39,4696.8,134.4,18.16,2
631.5,-30.5,93.97,30.47,3.69,1587.2,68.8,23.22,2
2306.3,-8.5,76.52,28.09,4.08,4005.5,89.7,20.09,1
3515.8,-3.9,65.63,6.75,3.94,3579.6,10.5,39.17,1
837.1,-11.8,91.67,17.3,3.44,3956.7,33.7,33.57,0
3446.6,-12.8,66.22,4.46,2.25,4684.5,-4.7,45.79,0
6062.7,-36.1,46.78,20.99,4.92,3120.6,47.4,15.09,2
1132.4,11.4,88.44,11.05,2.89,4490.8,36.2,42.01,0
5086.6,-7.3,53.4,28.96,1.09,846.8,115.4,13.71,2
2958.0,-25.4,70.48,35.25,1.53,3137.3,115.2,15.57,2
4431.0,21.2,58.26,27.54,3.5,3863.7,130.7,15.52,2
2061.4,20.2,78.89,22.84,4.63,1365.5,92.6,24.02,1
1457.0,-3.5,85.0,20.59,0.98,3706.4,56.8,27.79,1
1462.8,-17.6,84.94,42.4,0.5,3894.6,148.2,16.21,2
923.0,7.9,90.72,12.53,4.42,4157.6,37.0,40.27,1
1613.9,-18.4,83.38,37.24,4.58,1571.3,121.2,17.65,2
4485.3,-22.3,57.84,38.36,1.45,3411.2,152.4,11.96,2
5790.1,14.8,48.55,22.12,1.95,1528.2,103.0,15.12,2
5384.8,-37.0,51.3,16.27,3.33,3697.8,18.9,19.53,2
4610.8,-32.9,56.89,24.59,1.72,2320.2,61.6,16.45,2
1162.6,-39.5,88.12,6.47,4.4,2991.7,-27.8,53.49,2
2235.1,-28.5,77.2,4.2,0.63,2085.0,-21.7,54.35,0
2358.8,-34.8,76.02,7.36,0.29,818.3,-19.7,43.8,2
1999.7,34.7,79.5,10.98,1.12,898.4,60.6,37.89,0
3590.0,-18.3,65.01,26.2,1.5,397.1,78.3,17.96,2
3713.3,-28.8,63.98,42.76,0.65,3094.2,164.6,12.13,2
2641.3,-21.9,73.37,13.31,0.42,4244.7,13.3,31.47,0
2622.7,30.2,73.54,46.89,3.8,114.0,235.4,12.93,2
5471.3,-1.0,50.7,47.84,0.9,340.5,253.2,8.77,2
5235.8,-12.6,52.34,48.03,4.58,2292.8,238.9,9.02,2
2346.8,25.5,76.13,42.2,1.9,3691.2,199.5,14.58,2
5982.7,-10.4,47.29,19.46,3.39,797.0,64.3,16.05,2
6216.9,-14.9,45.79,5.49,1.2,1365.5,-2.0,29.57,1
2460.5,-24.5,75.05,29.3,1.28,1167.7,80.7,19.1,1
2626.5,-11.7,73.5,28.82,2.92,2001.3,92.2,18.94,1
3533.8,-16.2,65.48,42.8,2.85,1132.7,175.1,12.4,2
6146.7,10.8,46.24,49.81,3.87,1769.5,292.4,7.73,2
5757.9,-18.3,48.77,26.39,3.81,3645.4,94.4,13.4,2
1115.4,3.3,88.62,18.57,3.39,3058.9,54.4,31.02,0
2856.4,-35.1,71.4,10.92,2.3,415.1,-8.0,34.12,2
3820.2,-25.7,63.1,2.23,4.46,3192.4,-22.5,51.59,1
3518.8,-9.4,65.61,26.44,3.15,2390.6,88.0,18.0,1
1663.2,30.3,82.88,28.66,4.95,4673.5,127.3,21.43,2
5652.9,-11.7,49.47,41.6,4.11,1453.6,199.9,9.59,2
4561.6,9.8,57.26,26.22,0.32,3633.6,112.9,15.81,2
5527.5,-20.9,50.32,45.99,1.67,3657.0,220.6,8.99,2
5652.6,-30.5,49.47,32.15,2.9,1115.3,117.0,11.74,2
4990.1,-35.6,54.09,42.34,3.64,4517.1,171.8,10.34,2
3135.3,-17.1,68.91,9.12,2.8,2461.0,4.3,36.04,0
4163.3,-28.2,60.34,43.06,3.95,3397.6,172.9,11.37,2
1462.2,-26.9,84.95,34.41,1.49,737.8,96.8,19.13,1
4541.9,17.1,57.41,10.17,1.0,1296.4,44.4,28.46,1
1575.5,-38.8,83.78,11.11,0.36,2934.7,-13.2,39.69,2
4663.7,1.8,56.49,46.47,2.91,1601.9,233.1,10.0,2
1877.6,-11.5,80.71,3.55,3.47,2503.5,-6.3,59.58,0
1205.3,-2.0,87.66,24.2,1.7,1876.3,72.5,25.63,1
1491.7,2.2,84.64,17.05,3.11,3206.4,48.6,31.29,0
512.0,-16.5,95.32,33.92,0.36,2440.9,98.1,21.7,1
4812.4,-17.9,55.39,42.3,0.59,33.0,186.8,10.59,2
4894.4,15.0,54.79,19.3,3.54,3251.9,83.6,18.7,1
3589.6,25.3,65.01,22.49,1.9,2116.4,103.4,20.01,1
1468.2,-25.6,84.89,49.13,3.39,1715.1,178.4,14.36,2
1001.3,-32.7,89.86,39.63,4.18,479.8,114.0,18.11,2
614.8,27.3,94.15,45.07,4.28,1109.6,198.9,17.1,2
1494.5,-13.8,84.61,23.06,0.94,1126.6,57.1,25.59,1
5845.1,1.3,48.19,13.24,2.48,4677.5,44.5,20.74,1
1949.2,-13.0,80.0,21.77,3.7,2168.2,54.2,25.18,1
2625.6,-30.6,73.51,36.37,3.89,219.9,113.3,15.85,2
1132.1,4.2,88.44,7.25,3.94,702.7,17.9,51.26,1
1834.2,-0.6,81.15,14.98,1.22,404.4,38.9,32.48,0
3615.3,-24.8,64.79,4.24,1.04,2948.5,-17.2,45.51,0
4146.5,-6.1,60.47,22.75,2.99,941.2,76.1,18.46,1
1972.1,19.8,79.77,41.72,3.73,2497.8,187.1,15.42,2
846.4,4.3,91.56,3.18,1.66,1856.6,8.5,69.45,0
2846.2,-32.7,71.49,34.42,0.61,4021.3,102.3,16.1,2
1905.2,1.1,80.44,46.76,3.61,1609.2,196.6,14.17,2
1817.3,12.7,81.31,13.37,1.57,2296.7,46.4,34.79,0
6259.2,19.5,45.53,35.29,0.92,3609.2,194.7,10.05,2
4197.8,7.2,60.07,48.8,0.82,2172.4,247.3,10.21,2
3841.3,-28.6,62.93,48.19,1.64,3968.1,201.9,10.81,2
2994.7,13.3,70.16,13.28,3.0,3311.8,49.2,30.14,0
3073.7,10.8,69.45,6.82,1.86,2058.5,25.0,41.3,0
3745.4,-38.2,63.71,9.12,0.2,2524.9,-15.9,33.33,2
4678.6,-9.1,56.38,35.7,0.57,4836.3,150.9,12.34,2
4712.9,-15.0,56.13,36.84,1.52,3311.4,152.5,11.98,2
1530.2,10.2,84.24,34.36,3.33,4525.9,134.3,18.99,2
3500.7,-23.8,65.76,18.13,0.58,902.0,33.6,23.38,1
2971.7,4.3,70.36,10.15,2.85,2421.3,28.9,34.92,0
5723.2,28.5,49.0,29.88,0.69,4544.2,162.2,12.29,2
4288.5,19.8,59.36,25.22,1.14,1619.8,115.7,16.85,2
3695.0,29.1,64.13,36.98,0.94,4838.6,186.7,13.65,2
1192.4,33.4,87.8,23.19,0.43,494.4,103.5,26.46,1
4133.8,-39.2,60.57,18.25,3.39,4514.3,21.2,21.44,2
1203.2,6.7,87.68,16.09,2.37,2231.6,48.7,33.61,0
2523.2,-9.0,74.46,12.15,4.17,378.0,21.8,33.62,1
1357.1,24.5,86.05,14.76,0.58,4398.8,62.1,34.76,0
4652.4,-21.1,56.58,6.55,0.81,1267.2,-6.2,34.18,0
1737.5,33.6,82.12,18.65,1.6,121.0,87.0,28.66,0
2851.2,6.0,71.45,3.76,3.85,687.7,12.1,51.94,1
5874.0,19.5,48.0,10.95,1.6,3299.0,52.7,22.91,1
1725.9,-33.6,82.24,37.84,2.1,4889.3,110.2,17.19,2
3546.8,-26.2,65.37,17.62,1.58,566.2,29.1,23.66,1
3015.6,16.9,69.97,34.08,0.49,2315.1,151.4,15.87,2
608.7,-38.4,94.22,36.41,4.7,911.4,88.9,20.3,2
5256.5,21.3,52.19,29.9,2.79,3727.7,151.0,13.08,2
914.3,-39.0,90.81,48.02,3.96,599.1,152.0,15.65,2
3345.5,9.3,67.08,3.03,3.33,1206.8,13.9,51.49,0
3864.1,-12.6,62.74,37.46,2.62,990.1,149.6,13.22,2
4270.6,5.9,59.5,48.02,0.54,2767.1,241.8,10.25,2
4631.8,12.2,56.73,43.39,3.25,4367.2,221.8,10.63,2
2019.6,-14.3,79.3,10.06,0.86,2560.3,8.6,39.53,0
559.9,-31.9,94.78,17.69,2.13,300.6,14.3,34.23,2
4840.7,-34.8,55.18,10.28,3.18,2821.3,-6.5,27.21,2
3713.9,4.2,63.97,30.86,3.93,3989.6,126.7,15.66,2
5516.7,-1.0,50.39,36.19,3.46,669.5,171.5,10.91,2
5428.3,15.7,51.0,17.22,3.39,372.8,76.3,18.74,1
5560.0,-1.8,50.1,27.9,0.83,947.2,118.4,13.22,2
3410.6,-8.3,66.52,35.16,1.8,3733.0,135.9,14.73,2
2501.8,-10.1,74.67,22.22,0.31,2962.5,61.5,23.17,1
5249.3,-38.0,52.24,42.99,3.63,2707.6,177.6,9.86,2
3207.8,-14.8,68.28,39.03,4.77,1254.9,149.9,13.92,2
1600.7,33.2,83.52,5.1,1.39,1667.9,41.8,55.29,0
5629.8,25.5,49.63,31.81,0.53,4829.8,170.6,11.87,2
5795.4,-15.3,48.52,13.3,2.43,1210.7,28.0,20.83,1
3297.9,4.1,67.49,28.76,4.3,4509.2,112.1,17.41,2
954.2,23.5,90.37,47.93,2.8,2906.9,214.4,15.6,2
2827.0,-6.9,71.67,44.19,0.33,625.2,184.4,13.22,2
5321.2,-38.7,51.74,21.42,4.87,2341.9,43.0,16.47,2
5910.6,-34.4,47.76,15.99,4.16,4743.3,22.1,18.38,2
1720.8,-1.7,82.29,13.25,0.74,2098.6,31.4,35.39,0
901.8,32.7,90.95,27.56,4.62,4318.3,120.4,24.21,2
5764.1,12.0,48.73,7.48,2.31,1289.6,31.3,27.87,1
2836.4,-34.7,71.58,28.37,1.92,2858.9,68.2,18.66,2
3750.6,-25.8,63.67,2.06,2.36,4220.8,-23.0,52.78,0
6308.4,17.8,45.22,17.54,4.19,4604.2,83.9,16.42,2
899.4,23.1,90.98,12.56,3.33,2434.3,52.3,40.33,0
4389.9,6.3,58.57,48.62,0.39,3202.0,248.2,9.99,2
944.6,8.3,90.48,36.91,4.79,24.9,140.7,19.29,0
2752.8,-37.9,72.34,18.78,0.82,1273.6,19.6,25.13,2
5322.9,22.1,51.73,6.46,3.75,1400.8,37.4,31.43,0
3100.8,19.1,69.21,26.81,3.22,476.5,115.8,18.8,2
6483.1,-20.6,44.14,12.25,1.02,1405.7,19.9,19.84,1
3854.4,13.2,62.82,27.75,0.94,1612.4,119.7,16.64,2
2427.0,-23.9,75.37,42.1,4.36,4844.1,150.4,14.47,2
1820.7,-37.0,81.28,31.56,2.16,3346.3,75.2,19.56,2
2603.1,-24.9,73.72,32.42,3.31,2135.8,97.4,17.38,2
2735.2,-26.6,72.5,27.97,2.57,4940.4,73.7,19.09,1
912.3,-14.7,90.83,46.51,3.66,774.6,167.9,16.07,2
2717.4,-8.6,72.66,46.73,2.45,2385.5,196.8,12.81,2
3285.4,-1.9,67.6,26.61,1.51,3238.8,95.0,18.46,1
4836.4,-4.2,55.21,16.68,1.88,287.3,51.5,20.7,1
4440.4,-19.7,58.18,24.06,4.31,3587.8,71.0,17.08,2
4752.6,-37.8,55.83,10.95,2.39,508.3,-7.1,26.64,2
550.2,5.4,94.89,32.54,1.15,710.0,113.7,22.3,2
1806.0,-10.3,81.43,26.0,4.68,806.9,75.1,22.62,1
4470.1,-17.6,57.96,6.96,4.0,4645.2,-1.6,34.18,1
3403.9,25.0,66.58,11.49,0.37,3419.3,55.1,30.99,0
531.9,16.0,95.1,25.02,4.99,3280.6,90.9,27.15,1
5327.0,24.3,51.7,44.6,3.51,2781.9,252.5,9.47,0
5136.9,-2.9,53.04,29.19,0.89,1471.1,121.5,13.53,2
3790.5,-30.2,63.34,34.71,1.26,3108.2,115.0,14.17,2
898.8,12.2,90.98,18.27,3.49,2056.6,61.5,32.18,0
5099.1,-24.5,53.31,29.43,3.92,735.6,101.0,13.52,2
4002.3,-6.9,61.62,23.47,1.27,3451.1,78.2,18.41,1
5191.8,-35.1,52.65,33.64,1.36,656.6,117.2,12.07,2
5010.5,21.9,53.94,4.43,1.6,961.4,30.7,37.39,0
5318.0,-30.6,51.76,25.68,3.03,4090.3,74.7,14.51,2
3608.0,27.7,64.85,16.21,0.94,3304.0,77.1,24.75,1
1341.9,24.8,86.21,17.66,0.61,3158.6,73.1,31.17,0
4526.9,-5.2,57.52,48.12,3.43,2096.8,235.5,9.9,2
4222.8,15.8,59.87,10.77,3.92,1987.4,44.8,28.83,1
4953.5,6.5,54.36,16.94,2.55,3454.4,63.8,20.18,1
